"osm_id","name","addr.city","addr.full","addr.housenumber","addr.place","addr.postcode","addr.street","air_conditioning","amenity","area","barrier","building","building.levels","building.roof","building.structure","building.walls","capacity","contact.phone","denomination","description","district","ele","fixme","image","is_in","landuse","layer","level","location","name.de","name.en","name.fr","name.id","name.ru","name.zh","note","official_name","opening_hours","phone","place","place_of_worship","region","religion","service_times","source","subdistrict","tourism","tower.type","url","wall","website","wheelchair","wikidata","wikimedia_commons","wikipedia","st_geometry.sf_polygons.","geometry"
"386309266",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"balinese_hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1812656, 115.1812731, 115.1814174, 115.1814099, 115.1812656, -8.7498801, -8.7501938, -8.7501905, -8.7498768, -8.7498801)),list(c(115.1812656, 115.1812731, 115.1814174, 115.1814099, 115.1812656, -8.7498801, -8.7501938, -8.7501905, -8.7498768, -8.7498801))
"386309267",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"balinese_hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1818811, 115.1818838, 115.1819698, 115.1819671, 115.1818811, -8.7498544, -8.7499256, -8.7499224, -8.7498512, -8.7498544)),list(c(115.1818811, 115.1818838, 115.1819698, 115.1819671, 115.1818811, -8.7498544, -8.7499256, -8.7499224, -8.7498512, -8.7498544))
"391619116",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.102352, 115.1024164, 115.1025176, 115.1024499, 115.102352, -8.3708705, -8.3710071, -8.3709655, -8.3708307, -8.3708705)),list(c(115.102352, 115.1024164, 115.1025176, 115.1024499, 115.102352, -8.3708705, -8.3710071, -8.3709655, -8.3708307, -8.3708705))
"422180512",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(114.8058455, 114.805822, 114.8058036, 114.8057293, 114.8057572, 114.8057309, 114.8058373, 114.8058548, 114.8058293, 114.8058381, 114.8058737, 114.8058889, 114.8059484, 114.8060072, 114.8059775, 114.8060012, 114.8058455, -8.4153922, -8.4154688, -8.4154633, -8.4157054, -8.4157138, -8.4157996, -8.4158316, -8.4157744, -8.4157667, -8.4157381, -8.4157488, -8.4156994, -8.4157173, -8.4155254, -8.4155165, -8.415439, -8.4153922)),list(c(114.8058455, 114.805822, 114.8058036, 114.8057293, 114.8057572, 114.8057309, 114.8058373, 114.8058548, 114.8058293, 114.8058381, 114.8058737, 114.8058889, 114.8059484, 114.8060072, 114.8059775, 114.8060012, 114.8058455, -8.4153922, -8.4154688, -8.4154633, -8.4157054, -8.4157138, -8.4157996, -8.4158316, -8.4157744, -8.4157667, -8.4157381, -8.4157488, -8.4156994, -8.4157173, -8.4155254, -8.4155165, -8.415439, -8.4153922))
"429815675",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.6199877, 115.6199307, 115.6200722, 115.6201293, 115.6199877, -8.4387822, -8.4389776, -8.439018, -8.4388226, -8.4387822)),list(c(115.6199877, 115.6199307, 115.6200722, 115.6201293, 115.6199877, -8.4387822, -8.4389776, -8.439018, -8.4388226, -8.4387822))
"436830354",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1552276, 115.1554045, 115.1554267, 115.1553979, 115.1554029, 115.1553765, 115.1553784, 115.1552567, 115.1552276, -8.6864539, -8.6864122, -8.6865043, -8.6865111, -8.6865315, -8.6865378, -8.6865456, -8.6865744, -8.6864539)),list(c(115.1552276, 115.1554045, 115.1554267, 115.1553979, 115.1554029, 115.1553765, 115.1553784, 115.1552567, 115.1552276, -8.6864539, -8.6864122, -8.6865043, -8.6865111, -8.6865315, -8.6865378, -8.6865456, -8.6865744, -8.6864539))
"437225209",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1546097, 115.1546723, 115.1546431, 115.1545805, 115.1545889, 115.1545951, 115.1546059, 115.1546097, -8.6866069, -8.6865926, -8.6864677, -8.686482, -8.686518, -8.6865442, -8.6865904, -8.6866069)),list(c(115.1546097, 115.1546723, 115.1546431, 115.1545805, 115.1545889, 115.1545951, 115.1546059, 115.1546097, -8.6866069, -8.6865926, -8.6864677, -8.686482, -8.686518, -8.6865442, -8.6865904, -8.6866069))
"438460415",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.4468978, 115.4473975, 115.447348, 115.4468456, 115.4468978, -8.6763951, -8.6765172, -8.6767152, -8.6766011, -8.6763951)),list(c(115.4468978, 115.4473975, 115.447348, 115.4468456, 115.4468978, -8.6763951, -8.6765172, -8.6767152, -8.6766011, -8.6763951))
"440004430",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,"wall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.617067, 115.6172139, 115.6172336, 115.6172634, 115.617113, 115.617084, 115.617067, -8.4330816, -8.4330659, -8.4331407, -8.4333547, -8.433388, -8.4331665, -8.4330816)),list(c(115.617067, 115.6172139, 115.6172336, 115.6172634, 115.617113, 115.617084, 115.617067, -8.4330816, -8.4330659, -8.4331407, -8.4333547, -8.433388, -8.4331665, -8.4330816))
"445181607",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"sunni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.25791, 115.2579064, 115.2579878, 115.2579863, 115.2580854, 115.2580905, 115.25791, -8.6350118, -8.6352265, -8.6352278, -8.6353134, -8.635315, -8.6350148, -8.6350118)),list(c(115.25791, 115.2579064, 115.2579878, 115.2579863, 115.2580854, 115.2580905, 115.25791, -8.6350118, -8.6352265, -8.6352278, -8.6353134, -8.635315, -8.6350148, -8.6350118))
